decline_threshold,threshold_exposure,baseline_ctr,threshold_ctr,actual_decline_pct
0.1,2,0.5284689695550351,0.44745316159250587,15.330286663896958
0.2,3,0.5284689695550351,0.41576405152224827,21.32668605456307
